movies_id,movies_name,released_year,duration,rating,Image_url,genres
tt1028576,Secretariat,(2010),123 min,7.2,"https://m.media-amazon.com/images/M/MV5BMTgwNDkyMDU3NV5BMl5BanBnXkFtZTcwNjMyNjI4Mw@@._V1_UX140_CR0,0,140,209_AL_.jpg",Biography Drama Family
tt1633356,Shark night 3d,(2011),90 min,4,"https://m.media-amazon.com/images/M/MV5BYjIwMDBlODEtZGRkMy00YTFiLWE5NDgtZGExODI2ZmIwZTQzXkEyXkFqcGdeQXVyMjQwMjk0NjI@._V1_UY209_CR2,0,140,209_AL_.jpg",Horror Thriller
tt0113253,Halloween: the curse of michael myers,(1995),87 min,4.9,"https://m.media-amazon.com/images/M/MV5BMzQ3MjgzMWMtMjJhMy00MmVjLTllMzMtMWVjMmMxNTIzNWQ0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY209_CR0,0,140,209_AL_.jpg",Horror Thriller
tt0048281,The ladykillers,(1955),91 min,7.7,"https://m.media-amazon.com/images/M/MV5BYTVlM2JmOGQtNWEwYy00NDQzLWIyZmEtOGZhMzgxZGRjZDA0XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX140_CR0,0,140,209_AL_.jpg",Comedy Crime
tt0053946,Inherit the wind,(1960),128 min,8.1,"https://m.media-amazon.com/images/M/MV5BMGQ5ODNkNWYtYTgxZS00YjJkLThhODAtYzUwNGNiYjRmNjdkXkEyXkFqcGdeQXVyMTg2NTc4MzA@._V1_UY209_CR11,0,140,209_AL_.jpg",Biography Drama History
tt0405676,All the king's men,(2006),128 min,6.2,"https://m.media-amazon.com/images/M/MV5BMzY1MTIyNDg4MF5BMl5BanBnXkFtZTcwODQ4MTEzMw@@._V1_UY209_CR0,0,140,209_AL_.jpg",Drama Thriller
tt0454776,Amazing grace,(2006),118 min,7.4,"https://m.media-amazon.com/images/M/MV5BMTI5MTkxMDA4M15BMl5BanBnXkFtZTcwNjA4Mjg0MQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",Biography Drama History
tt0252299,Buffalo soldiers,(2001),98 min,6.8,"https://m.media-amazon.com/images/M/MV5BMTI1MDYxMTE3MV5BMl5BanBnXkFtZTYwMzc1NDk5._V1_UY209_CR0,0,140,209_AL_.jpg",Comedy Crime Drama
tt2238050,White bird in a blizzard,(2014),91 min,6.4,"https://m.media-amazon.com/images/M/MV5BMTEwOTY0MjY4MjBeQTJeQWpwZ15BbWU4MDg4OTQ5NDIx._V1_UY209_CR0,0,140,209_AL_.jpg",Drama Mystery Thriller
tt1379177,The disappearance of alice creed,(2009),100 min,6.7,"https://m.media-amazon.com/images/M/MV5BMjIwNzU4MzgyMF5BMl5BanBnXkFtZTcwMDIwNDM1Mw@@._V1_UY209_CR0,0,140,209_AL_.jpg",Crime Thriller
tt3086442,"Ich seh, ich seh",(2014),99 min,6.7,"https://m.media-amazon.com/images/M/MV5BMjAyMDU2NjU4OF5BMl5BanBnXkFtZTgwNDg5ODc0NjE@._V1_UY209_CR0,0,140,209_AL_.jpg",Horror Mystery Thriller
tt0104254,Ferngully: the last rainforest,(1992),76 min,6.5,"https://m.media-amazon.com/images/M/MV5BNzNiNTliMjItMmY0ZS00YTMzLTllYTQtMzE2ZDM1YTgwZjlmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTEwMTkwOTI@._V1_UY209_CR0,0,140,209_AL_.jpg",Animation Adventure Family
tt0115624,Barb wire,(1996),98 min,3.3,"https://m.media-amazon.com/images/M/MV5BYWQ3NTc1YzQtNDJhYS00NDIzLWFmM2EtZjgxNzQwNDQ4YjNmXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UY209_CR2,0,140,209_AL_.jpg",Action Sci-Fi
tt0113419,The indian in the cupboard,(1995),96 min,6,"https://m.media-amazon.com/images/M/MV5BZWZlYmZiZGMtN2YyZC00MTdjLTllNjUtYWNhZDMwNDhhOTM1XkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_UY209_CR0,0,140,209_AL_.jpg",Drama Family Fantasy
tt1772288,Danny collins,(2015),106 min,7,"https://m.media-amazon.com/images/M/MV5BNDk5NTYxOTk2MV5BMl5BanBnXkFtZTgwMzIxMjE0MzE@._V1_UY209_CR0,0,140,209_AL_.jpg",Biography Comedy Drama
tt0078966,The china syndrome,(1979),122 min,7.4,"https://m.media-amazon.com/images/M/MV5BMTY5YTdhODktMWUwMC00MDE1LWI1NmUtZWUyYzU3M2NiNWY2XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX140_CR0,0,140,209_AL_.jpg",Drama Thriller
tt0025878,The thin man,(1934),91 min,8,"https://m.media-amazon.com/images/M/MV5BMzFkZDQyYmUtYjBmZi00YzNmLTg5ZTktZmUzMGU0ODMzNzk3XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX140_CR0,0,140,209_AL_.jpg",Comedy Crime Mystery
tt0099472,Ducktales the movie: treasure of the lost lamp,(1990),74 min,6.9,"https://m.media-amazon.com/images/M/MV5BMGY1NjdiMmItMmE5MS00NjllLWJmM2ItMmU1ZTRjMWYyZjc4XkEyXkFqcGdeQXVyMjA0MDQ0Mjc@._V1_UX140_CR0,0,140,209_AL_.jpg",Animation Adventure Comedy
tt1925431,Fire with fire,(II) (2012),97 min,5.6,"https://m.media-amazon.com/images/M/MV5BMTAyOTc4OTg2MzJeQTJeQWpwZ15BbWU3MDk0NzgyNzg@._V1_UY209_CR3,0,140,209_AL_.jpg",Action Crime Drama
tt0077269,The boys from brazil,(1978),125 min,7,"https://m.media-amazon.com/images/M/MV5BZjgxYjVmODctOTRhMy00MmE1LTgwOWUtYjY1OGQwYjBiMzg1XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UX140_CR0,0,140,209_AL_.jpg",Drama Mystery Sci-Fi
tt2567026,Alice through the looking glass,(2016),113 min,6.2,"https://m.media-amazon.com/images/M/MV5BMTc2NjExMTIyN15BMl5BanBnXkFtZTgwMjg0OTIwODE@._V1_UY209_CR0,0,140,209_AL_.jpg",Adventure Family Fantasy
tt0084917,The world according to garp,(1982),136 min,7.2,"https://m.media-amazon.com/images/M/MV5BMTk4MzQ3NTQzOV5BMl5BanBnXkFtZTgwNDE0ODg4MDE@._V1_UX140_CR0,0,140,209_AL_.jpg",Comedy Drama
tt0042041,White heat,(1949),114 min,8.1,"https://m.media-amazon.com/images/M/MV5BZmI5NTA3MjItYzdhMi00MWMxLTg3OWMtYWQyYjg5MTFmM2U0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX140_CR0,0,140,209_AL_.jpg",Action Crime Drama
tt0089560,Mask,(1985),120 min,7.2,"https://m.media-amazon.com/images/M/MV5BYTVlYjExOWEtZmU5Yy00N2VjLWJmY2UtZjZiYzMzYzhhYjNiXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UX140_CR0,0,140,209_AL_.jpg",Biography Drama
tt0067756,Silent running,(1972),89 min,6.7,"https://m.media-amazon.com/images/M/MV5BZmFhMWVkNDAtYTk0OS00M2Q4LWIwNjEtYTUxN2U0YmY1ZTYyXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX140_CR0,0,140,209_AL_.jpg",Drama Sci-Fi
tt0374563,Captivity,(2007),96 min,4.7,"https://m.media-amazon.com/images/M/MV5BMTkzMjc3MTEzN15BMl5BanBnXkFtZTcwMzYzNjA1MQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",Crime Horror Mystery
tt0765446,Escape from planet earth,(2012),89 min,5.9,"https://m.media-amazon.com/images/M/MV5BMTQyMTk4NjkyMl5BMl5BanBnXkFtZTcwMzA2OTY4OA@@._V1_UY209_CR0,0,140,209_AL_.jpg",Animation Adventure Comedy
tt3787590,We are your friends,(2015),96 min,6.2,"https://m.media-amazon.com/images/M/MV5BMjE2NjIxODUxNF5BMl5BanBnXkFtZTgwMjI1MzM1NjE@._V1_UY209_CR0,0,140,209_AL_.jpg",Drama Music Romance
tt1951181,The immigrant,(2013),120 min,6.6,"https://m.media-amazon.com/images/M/MV5BNjQ2OTAyNTUzNl5BMl5BanBnXkFtZTgwMTkxNzA2MTE@._V1_UY209_CR0,0,140,209_AL_.jpg",Drama Romance
tt0120533,Celebrity,(1998),113 min,6.3,"https://m.media-amazon.com/images/M/MV5BOWY0ZjYyMTItNjNlMi00NWI5LTkzY2MtYTczNjcyNDMwMTJmXkEyXkFqcGdeQXVyNDQzMDg4Nzk@._V1_UY209_CR0,0,140,209_AL_.jpg",Comedy Drama
tt2101569,In your eyes,(2014),106 min,7,"https://m.media-amazon.com/images/M/MV5BYzM5YzFiZDctZTIzZi00NzM4LWI1YjgtMzM0NjFhMTk2ZGU4XkEyXkFqcGdeQXVyMjQwMjk0NjI@._V1_UY209_CR0,0,140,209_AL_.jpg",Fantasy Romance
tt2006295,The 33,(2015),127 min,6.9,"https://m.media-amazon.com/images/M/MV5BMTkyNDY3NDc5NF5BMl5BanBnXkFtZTgwMzI1NDM1NjE@._V1_UY209_CR0,0,140,209_AL_.jpg",Biography Drama History
tt3319920,Regression,(I) (2015),106 min,5.7,"https://m.media-amazon.com/images/M/MV5BODk4NWI4ZDAtZDNmYy00Mjk3LTg2NDMtNDkxMmZiMDM1OTQzXkEyXkFqcGdeQXVyNTAyNDQ2NjI@._V1_UY209_CR4,0,140,209_AL_.jpg",Crime Drama Mystery
tt0463872,Astérix aux jeux olympiques,(2008),116 min,5.2,"https://m.media-amazon.com/images/M/MV5BMTg1MzkwMzg2Ml5BMl5BanBnXkFtZTcwNTg4MzQ4MQ@@._V1_UY209_CR4,0,140,209_AL_.jpg",Adventure Comedy Family
tt0024184,The invisible man,(1933),71 min,7.7,"https://m.media-amazon.com/images/M/MV5BMmY3Yzk2NjMtYzczNS00MGVjLTgwZGMtZWQ4Y2E4NjQ4NTJkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX140_CR0,0,140,209_AL_.jpg",Horror Sci-Fi
tt2023690,Sightseers,(2012),88 min,6.5,"https://m.media-amazon.com/images/M/MV5BMTQ5ODAwNDAzOF5BMl5BanBnXkFtZTcwMDUyOTc0OQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",Adventure Comedy Crime
tt0791304,Georgia rule,(2007),113 min,5.8,"https://m.media-amazon.com/images/M/MV5BMTM2MDc3MTI0Nl5BMl5BanBnXkFtZTcwMzQ4ODU0MQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",Comedy Drama
tt3698408,Pek yakinda,(2014),134 min,7.4,"https://m.media-amazon.com/images/M/MV5BMTg0ODQ4OTE0OF5BMl5BanBnXkFtZTgwNzQwMTk3MjE@._V1_UY209_CR3,0,140,209_AL_.jpg",Comedy
tt0270053,Vizontele,(2001),110 min,8,"https://m.media-amazon.com/images/M/MV5BMjA2MzM4NjkyMF5BMl5BanBnXkFtZTYwMTQ2ODc5._V1_UY209_CR5,0,140,209_AL_.jpg",Comedy Drama
tt0074695,Cross of iron,(1977),132 min,7.5,"https://m.media-amazon.com/images/M/MV5BZGM3MWJjZTUtZmYyYi00NWVkLTgzN2ItM2U4ZmExZjIzYjVmXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UY209_CR1,0,140,209_AL_.jpg",Drama War
tt0242998,Valentine,(2001),96 min,4.9,"https://m.media-amazon.com/images/M/MV5BZWQxM2JjNTktYWE4Ni00YmZiLWFlNDEtMWYzMmI4N2NhYjk4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY209_CR0,0,140,209_AL_.jpg",Horror Mystery Thriller
tt0110442,Major league ii,(1994),105 min,5.6,"https://m.media-amazon.com/images/M/MV5BZWZjMWZiOTItYWVjOS00YzdiLWI1ODktZGZjOTllMmE4Y2FjL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY209_CR0,0,140,209_AL_.jpg",Comedy Sport
tt0119472,Knockin' on heaven's door,(1997),87 min,8,"https://m.media-amazon.com/images/M/MV5BMTk2MjcxNjMzN15BMl5BanBnXkFtZTgwMTE3OTEwNjE@._V1_UY209_CR8,0,140,209_AL_.jpg",Action Crime Comedy
tt0246677,Heaven,(I) (2002),97 min,7,"https://m.media-amazon.com/images/M/MV5BMjdjOTMyZGEtYjZhNi00ZTE1LWExYTUtNzI1NzZlY2ExMzVkXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UY209_CR0,0,140,209_AL_.jpg",Crime Drama Romance
tt0760311,He was a quiet man,(2007),100 min,6.8,"https://m.media-amazon.com/images/M/MV5BMTUzMTI3NTkzMF5BMl5BanBnXkFtZTcwMzUxMjU1MQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",Drama Romance Thriller
tt0208874,The contender,(2000),126 min,6.9,"https://m.media-amazon.com/images/M/MV5BYTIzYTA5MDEtY2I0OS00OGJhLTlmMDctZWRlMGRjYzAxZDQzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY209_CR0,0,140,209_AL_.jpg",Drama Thriller
tt3387542,The forest,(I) (2016),93 min,4.8,"https://m.media-amazon.com/images/M/MV5BMjAwMzQzNTc5OV5BMl5BanBnXkFtZTgwNDgyMTU2NzE@._V1_UY209_CR0,0,140,209_AL_.jpg",Horror Mystery Thriller
tt0062467,Wait until dark,(1967),108 min,7.8,"https://m.media-amazon.com/images/M/MV5BMTQyNTAzOTI3NF5BMl5BanBnXkFtZTcwNTM0Mjg0Mg@@._V1_UX140_CR0,0,140,209_AL_.jpg",Thriller
tt0031885,La règle du jeu,(1939),110 min,8,"https://m.media-amazon.com/images/M/MV5BYTE4NjYxMGEtZmQxZi00YWVmLWJjZTctYTJmNDFmZGEwNDVhXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UY209_CR5,0,140,209_AL_.jpg",Comedy Drama
tt0378793,Speak,(2004),89 min,7.3,"https://m.media-amazon.com/images/M/MV5BMTg4MzY0NzUzMl5BMl5BanBnXkFtZTYwOTE4Mjc2._V1_UX140_CR0,0,140,209_AL_.jpg",Drama
tt0963194,Repo! the genetic opera,(2008),98 min,6.6,"https://m.media-amazon.com/images/M/MV5BYTkyZWEzYmYtMTFhMi00YTkzLTkyOWQtMDg1MTQwMTE3M2Y0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY209_CR0,0,140,209_AL_.jpg",Horror Musical Sci-Fi
tt0105488,Strictly ballroom,(1992),94 min,7.2,"https://m.media-amazon.com/images/M/MV5BOTU5ZTBlMWEtNGQzNi00MDNiLTk4NjEtNTQ1MTg5MzBhYzQ3XkEyXkFqcGdeQXVyNTE1NjY5Mg@@._V1_UY209_CR2,0,140,209_AL_.jpg",Comedy Drama Music
tt0107843,Point of no return,(1993),109 min,6.1,"https://m.media-amazon.com/images/M/MV5BNzMwY2I3YmEtYWI1Ny00MjQyLThiNDUtZWI2NTI5YjJjZjY5XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UY209_CR0,0,140,209_AL_.jpg",Action Crime Drama
tt0438315,Peaceful warrior,(2006),120 min,7.3,"https://m.media-amazon.com/images/M/MV5BMTYxMDkyMTIwN15BMl5BanBnXkFtZTcwNjQ3MTkzMQ@@._V1_UX140_CR0,0,140,209_AL_.jpg",Drama Romance Sport
tt3808342,Saul fia,(2015),107 min,7.5,"https://m.media-amazon.com/images/M/MV5BMjFmMzJlMTYtYmRlNy00Zjg5LThmYmYtYmE0NDk3N2MzMjRhXkEyXkFqcGdeQXVyMjc3MTAwNjg@._V1_UY209_CR3,0,140,209_AL_.jpg",Drama War
tt0037017,Lifeboat,(1944),97 min,7.6,"https://m.media-amazon.com/images/M/MV5BZTBmMjUyMjItYTM4ZS00MjAwLWEyOGYtYjMyZTUxN2I3OTMxXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX140_CR0,0,140,209_AL_.jpg",Drama War
tt0445946,The contract,(2006),96 min,5.6,"https://m.media-amazon.com/images/M/MV5BMjEzNTIwMjg2OV5BMl5BanBnXkFtZTcwMzMxNzg0MQ@@._V1_UY209_CR3,0,140,209_AL_.jpg",Action Crime Drama
tt0055824,Cape fear,(1962),106 min,7.7,"https://m.media-amazon.com/images/M/MV5BOWNlMTJmMWUtYjk0MC00M2U4LWI1ODItZDgxNDZiODFmNjc5XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX140_CR0,0,140,209_AL_.jpg",Drama Thriller
tt1620719,Dabangg,(2010),126 min,6.2,"https://m.media-amazon.com/images/M/MV5BMTMyOTQ0Mzg2Ml5BMl5BanBnXkFtZTcwMDcyOTM5NA@@._V1_UY209_CR2,0,140,209_AL_.jpg",Action Comedy
tt1731697,The lords of salem,(2012),101 min,5.1,"https://m.media-amazon.com/images/M/MV5BMjA2NTc5Njc4MV5BMl5BanBnXkFtZTcwNTYzMTcwOQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",Horror Thriller
tt0056443,Sanjuro,(1962),96 min,8.1,"https://m.media-amazon.com/images/M/MV5BZmY3MDlmODctYTY3Yi00NzYyLWIxNTUtYjVlZWZjMmMwZTBkXkEyXkFqcGdeQXVyMzAxNjg3MjQ@._V1_UX140_CR0,0,140,209_AL_.jpg",Action Comedy Crime
tt0383694,Vera drake,(2004),125 min,7.6,"https://m.media-amazon.com/images/M/MV5BZTk1ZmNhNjEtMDZjZi00MTY1LTgwMmYtZDRiNmI4ZDRiNzQ5XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UY209_CR0,0,140,209_AL_.jpg",Crime Drama
tt3077214,Suffragette,(2015),106 min,6.9,"https://m.media-amazon.com/images/M/MV5BMjA2NDYxOTI1MV5BMl5BanBnXkFtZTgwOTgyMjU3NjE@._V1_UY209_CR0,0,140,209_AL_.jpg",Drama History
tt0180052,The adventures of pluto nash,(2002),95 min,3.8,"https://m.media-amazon.com/images/M/MV5BMTQ4NTMwODQwNV5BMl5BanBnXkFtZTYwNTg0Nzk2._V1_UY209_CR0,0,140,209_AL_.jpg",Action Comedy Sci-Fi
tt0366780,Mirrormask,(2005),101 min,6.8,"https://m.media-amazon.com/images/M/MV5BMGEyMjcyNDctYWVkNy00ZDEyLTgxMDUtNWY0ZWIyNWMzNGJlXkEyXkFqcGdeQXVyNDUxNjc5NjY@._V1_UY209_CR1,0,140,209_AL_.jpg",Adventure Fantasy
tt2991224,Mandariinid,(2013),87 min,8.2,"https://m.media-amazon.com/images/M/MV5BMTgwNzA3MDQzOV5BMl5BanBnXkFtZTgwNTE5MDE5NDE@._V1_UY209_CR0,0,140,209_AL_.jpg",Drama War
tt0814685,Frontière(s),(2007),108 min,6.2,"https://m.media-amazon.com/images/M/MV5BNmFiMzIxMzItMDQyMC00Mjg3LWIxZGQtNTJhOGU0YTAxNDBlXkEyXkFqcGdeQXVyNzgzODI1OTE@._V1_UY209_CR8,0,140,209_AL_.jpg",Horror
tt0424774,The adventures of sharkboy and lavagirl 3-d,(2005),93 min,3.6,"https://m.media-amazon.com/images/M/MV5BZjY5NGNhNDMtNDM3OC00YTc0LWFiMzYtNWQ1NWYyYzFjOTk0XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UY209_CR0,0,140,209_AL_.jpg",Action Adventure Comedy
tt0104409,Hellraiser iii: hell on earth,(1992),97 min,5.5,"https://m.media-amazon.com/images/M/MV5BMTRiMGFjMmMtYTUzOS00N2U4LWJjZDQtNjFjNjg4MTg4YTU0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX140_CR0,0,140,209_AL_.jpg",Horror
tt3813310,Cop car,(2015),88 min,6.3,"https://m.media-amazon.com/images/M/MV5BOTMyMDc5OTUwMl5BMl5BanBnXkFtZTgwMjEwNjc3NTE@._V1_UY209_CR0,0,140,209_AL_.jpg",Crime Thriller
tt0038559,Gilda,(1946),110 min,7.7,"https://m.media-amazon.com/images/M/MV5BYWUxMzViZTUtNTYxNy00YjY4LWJmMjYtMzNlOThjNjhiZmZkXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX140_CR0,0,140,209_AL_.jpg",Drama Film-Noir Romance
tt2359810,Raanjhanaa,(2013),140 min,7.6,"https://m.media-amazon.com/images/M/MV5BN2MzYWI2OGQtNzgxNi00ZjNiLWI1NTQtZWUyNWNiZDEyODFmXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UY209_CR2,0,140,209_AL_.jpg",Drama Romance
tt0117737,Stealing beauty,(1996),118 min,6.6,"https://m.media-amazon.com/images/M/MV5BZDgwMWU1ZTctYzkxMi00NDVmLThkZWYtYWEyYmQ0N2NmZWY5XkEyXkFqcGdeQXVyMTE2OTg4Mjg@._V1_UY209_CR0,0,140,209_AL_.jpg",Drama Mystery Romance
tt0281373,Snow dogs,(2002),99 min,5.2,"https://m.media-amazon.com/images/M/MV5BMTI0NzU5MTk1Ml5BMl5BanBnXkFtZTYwOTc4OTc2._V1_UY209_CR13,0,140,209_AL_.jpg",Adventure Comedy Family
tt0174480,Autumn in new york,(2000),103 min,5.7,"https://m.media-amazon.com/images/M/MV5BMWFlM2VmYTUtZmFmMC00N2Y1LWE3NmUtYWI5MWZiMTY3NDRiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY209_CR1,0,140,209_AL_.jpg",Drama Romance
tt2203308,Aashiqui 2,(2013),132 min,7,"https://m.media-amazon.com/images/M/MV5BMjEzNzczNTg2M15BMl5BanBnXkFtZTcwMjUxNjk0OQ@@._V1_UY209_CR3,0,140,209_AL_.jpg",Drama Music Musical
tt0457495,Stormbreaker,(2006),93 min,5.1,"https://m.media-amazon.com/images/M/MV5BMjAwODY1NzAzNF5BMl5BanBnXkFtZTYwODUxNDc3._V1_UY209_CR1,0,140,209_AL_.jpg",Action Adventure Family
tt0100514,The rookie,(1990),120 min,5.9,"https://m.media-amazon.com/images/M/MV5BOGE2ZjQ3MmUtM2ZkNS00MjAxLTg1NzktNmVjNzZiMmU0MDU4XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UY209_CR7,0,140,209_AL_.jpg",Action Crime Drama
tt0089869,The quiet earth,(1985),91 min,6.8,"https://m.media-amazon.com/images/M/MV5BMWNlY2UxYWUtZTIwMS00NmFjLTg3M2EtM2Q3MWRmZjIwYWZiL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX140_CR0,0,140,209_AL_.jpg",Drama Mystery Sci-Fi
tt0114367,Screamers,(1995),108 min,6.4,"https://m.media-amazon.com/images/M/MV5BM2M2ZGM0NDUtODRhNS00MjcxLTg3ZWYtYjkyZDJkYmVjOWYwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY209_CR0,0,140,209_AL_.jpg",Horror Sci-Fi Thriller
tt2343793,Third person,(2013),137 min,6.3,"https://m.media-amazon.com/images/M/MV5BMjAwNTk0OTczNV5BMl5BanBnXkFtZTgwNTI3NDE2MTE@._V1_UY209_CR0,0,140,209_AL_.jpg",Drama Romance
tt0103859,Boomerang,(1992),117 min,5.5,"https://m.media-amazon.com/images/M/MV5BZDZmZDU5MGYtMTU3YS00NDczLWJmOTQtOTdlODk2NmMxZjllXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY209_CR0,0,140,209_AL_.jpg",Comedy Drama Romance
tt0116999,Marvin's room,(1996),98 min,6.7,"https://m.media-amazon.com/images/M/MV5BOTk0ZDk3YWItZDZlOC00Y2FiLTgxNzYtODZmYzdkYWVmNmRiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY209_CR0,0,140,209_AL_.jpg",Drama
tt1334553,The perfect host,(2010),93 min,6.8,"https://m.media-amazon.com/images/M/MV5BMTYzOTIyMzEzOV5BMl5BanBnXkFtZTcwODk0NjM5NA@@._V1_UY209_CR1,0,140,209_AL_.jpg",Comedy Crime Thriller
tt2088003,Big game,(2014),90 min,5.4,"https://m.media-amazon.com/images/M/MV5BMjQxNTc1ODA1Ml5BMl5BanBnXkFtZTgwMTQ1NDM3NDE@._V1_UY209_CR0,0,140,209_AL_.jpg",Action Adventure
tt0486640,Postal,(2007),100 min,4.5,"https://m.media-amazon.com/images/M/MV5BMTIzMDY0NjY0MF5BMl5BanBnXkFtZTcwMjI2OTU2MQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",Action Comedy Crime
tt0046816,The caine mutiny,(1954),124 min,7.7,"https://m.media-amazon.com/images/M/MV5BMTQ4ODg4NzA3OV5BMl5BanBnXkFtZTgwMDcwODI5MjE@._V1_UX140_CR0,0,140,209_AL_.jpg",Drama War
tt0080319,Nine to five,(1980),109 min,6.8,"https://m.media-amazon.com/images/M/MV5BZmVkMDZhZmUtNmIxMy00YzY0LTg0NTUtYmViODJmMjU4ZDNjL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_UX140_CR0,0,140,209_AL_.jpg",Comedy
tt0040725,The red shoes,(1948),135 min,8.1,"https://m.media-amazon.com/images/M/MV5BOWRmNGEwZjUtZjEwNS00OGZmLThhMmEtZTJlMTU5MGQ3ZWUwXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UY209_CR0,0,140,209_AL_.jpg",Drama Music Romance
tt1327035,Dev.d,(2009),144 min,8,"https://m.media-amazon.com/images/M/MV5BYjU1NjczNzYtYmFjOC00NzkxLTg4YTUtNGYzMTk3NTU0ZDE3XkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_UY209_CR2,0,140,209_AL_.jpg",Drama Romance
tt0080057,Zombi 2,(1979),91 min,6.9,"https://m.media-amazon.com/images/M/MV5BZTQzZTc3MjMtMGNiNy00ZTI1LWEwNjktYjVmODNmYjRiMGNiL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTYxNjkxOQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",Horror
tt0077713,Day of the woman,(1978),101 min,5.7,"https://m.media-amazon.com/images/M/MV5BZjMyNGViMWMtMjlhMy00OTQxLTkzODQtNDA5NGI1NDYwZTNhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX140_CR0,0,140,209_AL_.jpg",Horror Thriller
tt0086984,Body double,(1984),114 min,6.8,"https://m.media-amazon.com/images/M/MV5BZmExNzdiNDAtMWQzNi00NGU2LTk4YmEtNGU5YWI2MmQ1YjNkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX140_CR0,0,140,209_AL_.jpg",Crime Drama Mystery
tt0884224,"War, inc.",(2008),107 min,5.6,"https://m.media-amazon.com/images/M/MV5BODk3NzkxMzE2Nl5BMl5BanBnXkFtZTcwMTIzMzQ2MQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",Action Comedy Thriller
tt0120654,Dirty work,(1998),82 min,6.5,"https://m.media-amazon.com/images/M/MV5BMjE0NzkzNDI3Ml5BMl5BanBnXkFtZTcwNjA0NzQzNA@@._V1_UX140_CR0,0,140,209_AL_.jpg",Comedy
tt0439289,Running with scissors,(2006),116 min,6.2,"https://m.media-amazon.com/images/M/MV5BMTIwOTU2NjE0N15BMl5BanBnXkFtZTcwMTg2MDUzMQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",Comedy Drama
tt0094006,Some kind of wonderful,(1987),95 min,7.1,"https://m.media-amazon.com/images/M/MV5BOTg2NmQxNzEtNmUyYi00MGQyLTkwZmYtOTU2MWM5ZmY1OTRmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX140_CR0,0,140,209_AL_.jpg",Drama Romance
tt0160399,Impostor,(2001),95 min,6.2,"https://m.media-amazon.com/images/M/MV5BMTQ2NDk5MDgxOF5BMl5BanBnXkFtZTcwMDA2MzMyMQ@@._V1_UY209_CR3,0,140,209_AL_.jpg",Drama Mystery Sci-Fi
